StartEffDate,EndEffDate,Cost,City,County,State,Zip,Svc Type,Mat,Sched,TempOrPerm,Container,Size
7/1/2018,NULL,85.11,MAUMEE,Lucas,OH,43537,DSP,T,SOC,Permanent,CMP,YRDS-35
7/1/2018,NULL,120.33,NEW ALBANY,Franklin,OH,43054,DSP,T,SOC,Permanent,CMP,YRDS-35
7/1/2018,NULL,85.11,HOLLAND,Lucas,OH,43528,DSP,T,SOC,Permanent,CMP,YRDS-30
7/1/2018,NULL,120.48,HUNTSVILLE,Madison,AL,35802,DSP,T,SOC,Permanent,CMP,YRDS-30
7/1/2018,NULL,94.02,MEMPHIS,Shelby,TN,38141,DSP,T,SOC,Permanent,CMP,YRDS-34
7/1/2018,NULL,94.02,MEMPHIS,Shelby,TN,38127,DSP,T,SOC,Permanent,CMP,YRDS-34
7/1/2018,NULL,97.29,MEMPHIS,Shelby,TN,38128,DSP,T,SOC,Permanent,CMP,YRDS-34
7/1/2018,NULL,120.48,HUNTSVILLE,Madison,AL,35810,DSP,T,SOC,Permanent,CMP,YRDS-35
7/1/2018,NULL,100.44,PORT HURON,Saint Clair,MI,48060,DSP,T,SOC,Permanent,CMP,YRDS-34
7/1/2018,NULL,85.47,CHILLICOTHE,Ross,OH,45601,DSP,T,SOC,Permanent,CMP,YRDS-30
7/1/2018,NULL,92.7,MEMPHIS,Shelby,TN,38111,DSP,T,SOC,Permanent,CMP,YRDS-34
7/1/2018,NULL,122.91,POWDER SPRINGS,Cobb,GA,30127,DSP,T,SOC,Permanent,CMP,YRDS-34
7/1/2018,NULL,116.4,POWDER SPRINGS,Cobb,GA,30127,DSP,T,SOC,Permanent,CMP,YRDS-34
7/1/2018,NULL,80.76,FORT WORTH,Tarrant,TX,76244,DSP,T,SOC,Permanent,CMP,YRDS-30
7/1/2018,NULL,123.6,FLOWERY BRANCH,Hall,GA,30542,DSP,T,SOC,Permanent,CMP,YRDS-34
7/2/2018,NULL,48,MECHANICSVILLE,Hanover,VA,23116,DSP,T,SOC,Temporary,OT,YRDS-30
7/16/2018,NULL,30,BLUEFIELD,Tazewell,VA,24605,DSP,T,SOC,Permanent,CMP,YRDS-35
7/16/2018,NULL,29.82,OMAHA,Douglas,NE,68127,DSP,T,SOC,Permanent,CMP,YRDS-40
7/16/2018,NULL,29.82,PAPILLION,Sarpy,NE,68046,DSP,T,SOC,Permanent,CMP,YRDS-35
7/17/2018,NULL,64.72,MIDLAND,Midland,TX,79706,DSP,T,SOC,Temporary,OT,YRDS-30
7/18/2018,NULL,85.16,MIDLAND,Midland,TX,79706,DSP,T,SOC,Temporary,OT,YRDS-30
8/1/2018,NULL,40,INDIANAPOLIS,Marion,IN,46268,DSP,T,SOC,Permanent,OT,YRDS-20
8/1/2018,NULL,48,MECHANICSVILLE,Hanover,VA,23116,DSP,T,SOC,Permanent,OT,YRDS-30
8/14/2018,NULL,35.19,SAN JUAN,San Juan,PR,918,DSP,T,SOC,Permanent,CMP,YRDS-40
8/14/2018,NULL,88.59,SPRING,Montgomery,TX,77386,DSP,T,SOC,Permanent,CMP,YRDS-30
8/14/2018,NULL,129.78,BOWLING GREEN,Warren,KY,42101,DSP,T,SOC,Permanent,CMP,YRDS-40
8/15/2018,NULL,15,LAS VEGAS,Clark,NV,89139,DSP,T,SOC,Permanent,OT,YRDS-40
8/15/2018,NULL,15,LAS VEGAS,Clark,NV,89139,DSP,T,SOC,Permanent,OT,YRDS-40
8/15/2018,NULL,105.09,LOGAN,Hocking,OH,43138,DSP,T,SOC,Permanent,CMP,YRDS-30
8/18/2018,NULL,92.7,BOULDER,Boulder,CO,80301,DSP,T,SOC,Permanent,CMP,YRDS-35
8/18/2018,NULL,85.38,MEMPHIS,Shelby,TN,38117,DSP,T,SOC,Permanent,CMP,YRDS-34
8/18/2018,NULL,146.1,GROVE CITY,Franklin,OH,43123,DSP,T,SOC,Permanent,CMP,YRDS-30
8/18/2018,NULL,191.58,CLEVELAND,Bolivar,MS,38732,DSP,T,SOC,Permanent,CMP,YRDS-35
8/21/2018,NULL,129.78,BOWLING GREEN,Warren,KY,42104,DSP,T,SOC,Permanent,CMP,YRDS-40
8/21/2018,NULL,86.67,HOUSTON,Harris,TX,77057,DSP,T,SOC,Permanent,CMP,YRDS-30
8/21/2018,NULL,93.84,REYNOLDSBURG,Franklin,OH,43068,DSP,T,SOC,Permanent,CMP,YRDS-35
8/21/2018,NULL,61.71,COMMERCE TOWNSHIP,Oakland,MI,48382,DSP,T,SOC,Permanent,CMP,YRDS-35
9/1/2018,NULL,251.67,HANFORD,Kings,CA,93230,DSP,T,SOC,Permanent,CMP,YRDS-30
9/1/2018,NULL,108.15,NEW LEXINGTON,Perry,OH,43764,DSP,T,SOC,Permanent,CMP,YRDS-35
9/1/2018,NULL,146.1,COLUMBUS,Franklin,OH,43228,DSP,T,SOC,Permanent,CMP,YRDS-30
9/1/2018,NULL,132.87,GAHANNA,Franklin,OH,43230,DSP,T,SOC,Permanent,CMP,YRDS-30
9/1/2018,NULL,146.1,HILLIARD,Franklin,OH,43026,DSP,T,SOC,Permanent,CMP,YRDS-30
9/1/2018,NULL,146.1,COLUMBUS,Franklin,OH,43235,DSP,T,SOC,Permanent,CMP,YRDS-30
9/4/2018,NULL,35.2,DUBLIN,Laurens,GA,31021,DSP,T,SOC,Permanent,OT,YRDS-20
9/4/2018,NULL,48.3,DUBLIN,Laurens,GA,31021,DSP,T,SOC,Permanent,OT,YRDS-30
9/5/2018,NULL,80,BROOKLYN,Kings,NY,11239,DSP,T,SOC,Permanent,CMP,YRDS-40
9/12/2018,NULL,42.75,COLUMBUS,Franklin,OH,43228,DSP,T,SOC,Permanent,CMP,YRDS-42
9/26/2018,NULL,37.4,DELAND,Volusia,FL,32720,DSP,T,SOC,Permanent,CMP,YRDS-30
10/1/2018,NULL,39,EL PASO,El Paso,TX,79912,DSP,T,SOC,Permanent,CMP,YRDS-30
10/1/2018,NULL,35,GERMANTOWN,Shelby,TN,38138,DSP,T,SOC,Permanent,CMP,YRDS-30
10/1/2018,NULL,35,LAKELAND,Shelby,TN,38002,DSP,T,SOC,Permanent,CMP,YRDS-30
10/1/2018,NULL,35,MEMPHIS,Shelby,TN,38117,DSP,T,SOC,Permanent,CMP,YRDS-30
10/1/2018,NULL,45.6,RALEIGH,Wake,NC,27615,DSP,T,SOC,Permanent,CMP,YRDS-30
10/1/2018,NULL,39,EL PASO,El Paso,TX,79925,DSP,T,SOC,Permanent,CMP,YRDS-30
10/1/2018,NULL,46,DURHAM,Durham,NC,27713,DSP,T,SOC,Permanent,CMP,YRDS-30
10/1/2018,NULL,45,PALM HARBOR,Pinellas,FL,34684,DSP,T,SOC,Permanent,CMP,YRDS-30
10/1/2018,NULL,39,SIMPSONVILLE,Greenville,SC,29681,DSP,T,SOC,Permanent,CMP,YRDS-30
10/1/2018,NULL,39,EL PASO,El Paso,TX,79938,DSP,T,SOC,Permanent,CMP,YRDS-40
10/7/2018,NULL,140.13,FLOWERY BRANCH,Hall,GA,30542,DSP,T,SOC,Permanent,CMP,YRDS-34
10/18/2018,NULL,49,GARDEN CITY,Finney,KS,67846,DSP,T,SOC,Permanent,CMP,YRDS-30
10/23/2018,NULL,49,GARDEN CITY,Finney,KS,67846,DSP,T,SOC,Permanent,CMP,YRDS-40
11/1/2018,NULL,26,ROCK ISLAND,Rock Island,IL,61201,DSP,T,SOC,Permanent,OT,YRDS-20
11/1/2018,NULL,98.4,MEDLEY,Miami-Dade,FL,33166,DSP,T,SOC,Permanent,OT,YRDS-30
11/1/2018,NULL,47.1,CORPUS CHRISTI,Nueces,TX,78415,DSP,T,SOC,Permanent,OT,YRDS-30
11/1/2018,NULL,48,RICHMOND,Henrico,VA,23230,DSP,T,SOC,Permanent,OT,YRDS-30
11/1/2018,NULL,48,RICHMOND,Henrico,VA,23230,DSP,T,SOC,Permanent,OT,YRDS-30
11/1/2018,NULL,30.25,YUMA,Yuma,AZ,85365,DSP,T,SOC,Permanent,OT,YRDS-40
11/1/2018,NULL,42.75,COLUMBUS,Franklin,OH,43085,DSP,T,SOC,Permanent,OT,YRDS-30
11/2/2018,NULL,42.75,COLUMBUS,Franklin,OH,43085,DSP,T,SOC,Permanent,OT,YRDS-30
11/20/2018,NULL,48,MECHANICSVILLE,Hanover,VA,23116,DSP,T,SOC,Temporary,OT,YRDS-30
11/30/2018,NULL,69.1,MILLERSVILLE,Anne Arundel,MD,21108,DSP,T,SOC,Permanent,CMP,YRDS-30
12/1/2018,NULL,54.75,TAMPA,Hillsborough,FL,33619,DSP,C&D,SOC,Permanent,CMP,YRDS-30
12/1/2018,NULL,49.85,NORFOLK,Norfolk City,VA,23502,DSP,C&D,SOC,Permanent,OT,YRDS-40
12/1/2018,NULL,61.06,ANNAPOLIS,Anne Arundel,MD,21401,DSP,C&D,SOC,Permanent,OT,YRDS-30
12/1/2018,NULL,44,LUBBOCK,Lubbock,TX,79424,DSP,T,SOC,Permanent,CMP,YRDS-35
12/12/2018,NULL,51.77,BAYAMON,Bayamon,PR,961,DSP,T,SOC,Permanent,OT,YRDS-30
12/18/2018,NULL,154.75,AIEA,Honolulu,HI,96701,DSP,T,SOC,Permanent,OT,YRDS-35
12/21/2018,NULL,34.44,TYLER,Smith,TX,75701,DSP,T,SOC,Permanent,CMP,YRDS-40
1/1/2019,NULL,66.3,GALVESTON,Galveston,TX,77550,DSP,T,SOC,Temporary,OT,YRDS-30
1/14/2019,NULL,33,DALLAS,Dallas,TX,75201,DSP,T,SOC,Permanent,CMP,YRDS-30
1/15/2019,NULL,67,WEST SACRAMENTO,Yolo,CA,95691,DSP,T,SOC,Permanent,OT,YRDS-30
2/1/2019,NULL,65,CINCINNATUS,Cortland,NY,13040,DSP,SSR,SOC,Permanent,OT,YRDS-12
2/1/2019,NULL,138.51,ORLANDO,Orange,FL,32809,DSP,T,SOC,Temporary,OT,YRDS-30
2/13/2019,NULL,60,MIDLAND,Midland,TX,79706,DSP,T,SOC,Permanent,OT,YRDS-30
2/20/2019,NULL,75.59,BOSTON,Suffolk,MA,2128,DSP,T,SOC,Permanent,CMP,YRDS-42
3/2/2019,NULL,48,JACKSONVILLE,Duval,FL,32218,DSP,T,SOC,Permanent,OT,YRDS-30
3/14/2019,NULL,108.58,JERICHO,Nassau,NY,11753,DSP,T,SOC,Permanent,CMP,YRDS-42
4/1/2019,NULL,60.11,KINSTON,Lenoir,NC,28504,DSP,T,SOC,Permanent,OT,YRDS-40
4/1/2019,NULL,60.11,KINSTON,Lenoir,NC,28504,DSP,T,SOC,Permanent,OT,YRDS-40
4/1/2019,NULL,61.11,KINSTON,Lenoir,NC,28504,DSP,T,SOC,Permanent,OT,YRDS-30
4/1/2019,NULL,97.62,BRANDON,Rankin,MS,39042,DSP,T,SOC,Permanent,CMP,YRDS-30
4/3/2019,NULL,42,LUBBOCK,Lubbock,TX,79407,DSP,T,SOC,Permanent,CMP,YRDS-30
4/24/2019,NULL,90,PATCHOGUE,Suffolk,NY,11772,DSP,T,SOC,Permanent,CMP,YRDS-40
4/24/2019,NULL,44,CORPUS CHRISTI,Nueces,TX,78412,DSP,T,SOC,Permanent,CMP,YRDS-20
4/26/2019,NULL,140,HYANNIS,Barnstable,MA,2601,DSP,C&D,SOC,Permanent,OT,YRDS-30
5/1/2019,NULL,41.45,CHATTANOOGA,Hamilton,TN,37421,DSP,T,SOC,Permanent,CMP,YRDS-20
5/1/2019,NULL,40,JOPLIN,Jasper,MO,64801,DSP,T,SOC,Permanent,CMP,YRDS-40
5/1/2019,NULL,25.25,OKLAHOMA CITY,Oklahoma,OK,73117,DSP,T,SOC,Permanent,CMP,YRDS-42
5/1/2019,NULL,81.03,ELIZABETHTOWN,Hardin,KY,42701,DSP,T,SOC,Permanent,CMP,YRDS-35
5/3/2019,NULL,106.02,SPRING,Montgomery,TX,77382,DSP,T,SOC,Permanent,CMP,YRDS-30
5/6/2019,NULL,55,ROGERS,Hennepin,MN,55374,DSP,T,SOC,Permanent,OT,YRDS-40
5/8/2019,NULL,45,GLENDALE,Maricopa,AZ,85308,DSP,T,SOC,Permanent,CMP,YRDS-30
5/17/2019,NULL,85.6,FREEHOLD,Monmouth,NJ,7728,DSP,T,SOC,Permanent,CMP,YRDS-30
5/31/2019,NULL,63,STERLING,Loudoun,VA,20166,DSP,T,SOC,Temporary,OT,YRDS-30
6/1/2019,NULL,65.66,BALTIMORE,Baltimore City,MD,21230,DSP,T,SOC,Permanent,CMP,YRDS-42
6/1/2019,NULL,45,PHOENIX,Maricopa,AZ,85023,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2019,NULL,37.5,TWIN FALLS,Twin Falls,ID,83301,DSP,T,SOC,Permanent,CMP,YRDS-40
6/1/2019,NULL,39,GILBERT,Maricopa,AZ,85233,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2019,NULL,39,GILBERT,Maricopa,AZ,85295,DSP,T,SOC,Permanent,CMP,YRDS-30
6/1/2019,NULL,85,BROOKHAVEN,Suffolk,NY,11719,DSP,T,SOC,Permanent,OT,YRDS-20
6/1/2019,NULL,105,PADUCAH,McCracken,KY,42003,DSP,T,SOC,Permanent,CMP,YRDS-20
6/1/2019,NULL,60.11,KINSTON,Lenoir,NC,28504,DSP,T,SOC,Permanent,OT,YRDS-40
6/18/2019,NULL,70,EXTON,Chester,PA,19341,DSP,T,SOC,Permanent,OT,YRDS-30
6/20/2019,NULL,45,STATESVILLE,Iredell,NC,28677,DSP,T,SOC,Permanent,OT,YRDS-30
6/21/2019,NULL,36.25,NORTH CHARLESTON,Charleston,SC,29418,DSP,T,SOC,Permanent,OT,YRDS-30
7/1/2019,NULL,136.5,SAVANNAH,Chatham,GA,31402,DSP,C&D,SOC,Temporary,OT,YRDS-30
7/1/2019,NULL,120,LAKE PLACID,Essex,NY,12946,DSP,T,SOC,Permanent,CMP,YRDS-40
7/1/2019,NULL,26.25,MARIETTA,Love,OK,73448,DSP,T,SOC,Permanent,CMP,YRDS-40
7/1/2019,NULL,122.46,ATLANTA,Fulton,GA,30307,DSP,T,SOC,Permanent,CMP,YRDS-34
7/1/2019,NULL,112.38,ATLANTA,Fulton,GA,30339,DSP,T,SOC,Permanent,CMP,YRDS-34
7/1/2019,NULL,120.9,ATLANTA,Fulton,GA,30324,DSP,T,SOC,Permanent,CMP,YRDS-34
7/1/2019,NULL,122.46,SUWANEE,Gwinnett,GA,30024,DSP,T,SOC,Permanent,CMP,YRDS-34
7/1/2019,NULL,125.34,SAVANNAH,Chatham,GA,31401,DSP,T,SOC,Permanent,CMP,YRDS-30
7/1/2019,NULL,125.34,RICHMOND HILL,Bryan,GA,31324,DSP,T,SOC,Permanent,CMP,YRDS-30
7/1/2019,NULL,125.34,SAVANNAH,Chatham,GA,31404,DSP,T,SOC,Permanent,CMP,YRDS-30
7/1/2019,NULL,125.34,SAVANNAH,Chatham,GA,31406,DSP,T,SOC,Permanent,CMP,YRDS-34
7/1/2019,NULL,125.34,SAVANNAH,Chatham,GA,31405,DSP,T,SOC,Permanent,CMP,YRDS-30
7/1/2019,NULL,120.87,DECATUR,De Kalb,GA,30034,DSP,T,SOC,Permanent,CMP,YRDS-34
7/1/2019,NULL,120.87,DECATUR,De Kalb,GA,30032,DSP,T,SOC,Permanent,CMP,YRDS-34
7/12/2019,NULL,125,AVON,Norfolk,MA,2322,DSP,C&D,SOC,Permanent,OT,YRDS-30
8/1/2019,NULL,52.66,NEWNAN,Coweta,GA,30263,DSP,T,SOC,Permanent,OT,YRDS-40
8/1/2019,NULL,46.2,MACON,Bibb,GA,31204,DSP,T,SOC,Permanent,OT,YRDS-30
8/1/2019,NULL,46.2,MACON,Bibb,GA,31204,DSP,T,SOC,Permanent,OT,YRDS-30
8/1/2019,NULL,69.19,WHITTIER,Los Angeles,CA,90601,DSP,T,SOC,Permanent,OT,YRDS-40
8/1/2019,NULL,69.19,WHITTIER,Los Angeles,CA,90601,DSP,T,SOC,Permanent,OT,YRDS-40
8/1/2019,NULL,31.5,LAKE PARK,Lowndes,GA,31636,DSP,T,SOC,Permanent,CMP,YRDS-40
8/1/2019,NULL,39.5,BYRON,Peach,GA,31008,DSP,T,SOC,Permanent,OT,YRDS-20
8/1/2019,NULL,75.9,GRANVILLE,Washington,NY,12832,DSP,T,SOC,Permanent,CMP,YRDS-35
8/1/2019,NULL,45,PERRY,Houston,GA,31069,DSP,T,SOC,Permanent,CMP,YRDS-32
8/1/2019,NULL,40.5,ALBANY,Dougherty,GA,31707,DSP,T,SOC,Permanent,OT,YRDS-30
8/1/2019,NULL,49.5,ATHENS,Clarke,GA,30603,DSP,T,SOC,Permanent,CMP,YRDS-40
8/1/2019,NULL,49.5,ATHENS,Clarke,GA,30603,DSP,T,SOC,Permanent,CMP,YRDS-40
8/1/2019,NULL,46.5,MACON,Bibb,GA,31217,DSP,T,SOC,Permanent,CMP,YRDS-40
8/9/2019,NULL,39.5,MACON,Bibb,GA,31216,DSP,T,SOC,Permanent,CMP,YRDS-40
8/30/2019,NULL,28,DALLAS,Dallas,TX,75212,DSP,T,SOC,Permanent,OT,YRDS-30
9/1/2019,NULL,47.77,PORT WENTWORTH,Chatham,GA,31407,DSP,T,SOC,Permanent,CMP,YRDS-40
9/1/2019,NULL,99,ASHLAND,Hanover,VA,23005,DSP,T,SOC,Permanent,OT,YRDS-30
9/13/2019,NULL,30.64,CLAREMONT,Catawba,NC,28610,DSP,T,SOC,Temporary,OT,YRDS-30
9/16/2019,NULL,41.52,GREENSBORO,Guilford,NC,27409,DSP,C&D,SOC,Temporary,OT,YRDS-30
10/1/2019,NULL,58.75,FORT WORTH,Tarrant,TX,76177,DSP,T,SOC,Permanent,CMP,YRDS-25
10/1/2019,NULL,50.22,DRAPER,Salt Lake,UT,84020,DSP,T,SOC,Permanent,CMP,YRDS-40
10/1/2019,NULL,50.22,SALT LAKE CITY,Salt Lake,UT,84102,DSP,T,SOC,Permanent,CMP,YRDS-40
10/1/2019,NULL,50.22,LAYTON,Davis,UT,84040,DSP,T,SOC,Permanent,CMP,YRDS-40
10/1/2019,NULL,50.22,SALT LAKE CITY,Salt Lake,UT,84102,DSP,T,SOC,Permanent,CMP,YRDS-40
10/1/2019,NULL,38,LONGVIEW,Gregg,TX,75605,DSP,T,SOC,Permanent,OT,YRDS-30
10/1/2019,NULL,133.02,ATLANTA,Fulton,GA,30324,DSP,T,SOC,Permanent,CMP,YRDS-34
10/1/2019,NULL,104.52,PEORIA,Maricopa,AZ,85383,DSP,T,SOC,Permanent,CMP,YRDS-30
10/1/2019,NULL,91.47,COLORADO SPRINGS,El Paso,CO,80921,DSP,T,SOC,Permanent,CMP,YRDS-30
10/1/2019,NULL,223.56,SACRAMENTO,Sacramento,CA,95821,DSP,T,SOC,Permanent,CMP,YRDS-30
10/1/2019,NULL,76.59,OWASSO,Tulsa,OK,74055,DSP,T,SOC,Permanent,CMP,YRDS-30
10/1/2019,NULL,96.93,BOULDER,Boulder,CO,80302,DSP,T,SOC,Permanent,CMP,YRDS-30
10/1/2019,NULL,142.14,FRESNO,Fresno,CA,93720,DSP,T,SOC,Permanent,CMP,YRDS-30
10/1/2019,NULL,104.52,GLENDALE,Maricopa,AZ,85310,DSP,T,SOC,Permanent,CMP,YRDS-40
10/1/2019,NULL,223.56,CITRUS HEIGHTS,Sacramento,CA,95610,DSP,T,SOC,Permanent,CMP,YRDS-40
10/1/2019,NULL,99.3,SOUTH JORDAN,Salt Lake,UT,84095,DSP,T,SOC,Permanent,CMP,YRDS-40
10/1/2019,NULL,58.02,EDMOND,Oklahoma,OK,73034,DSP,T,SOC,Permanent,CMP,YRDS-40
10/1/2019,NULL,176.13,TORRANCE,Los Angeles,CA,90505,DSP,T,SOC,Permanent,CMP,YRDS-35
10/1/2019,NULL,173.04,BURBANK,Los Angeles,CA,91504,DSP,T,SOC,Permanent,CMP,YRDS-25
10/1/2019,NULL,41.91,BROKEN ARROW,Tulsa,OK,74012,DSP,T,SOC,Permanent,CMP,YRDS-35
10/1/2019,NULL,199.17,SAN DIEGO,San Diego,CA,92109,DSP,T,SOC,Permanent,CMP,YRDS-15
10/1/2019,NULL,104.52,GLENDALE,Maricopa,AZ,85308,DSP,T,SOC,Permanent,CMP,YRDS-35
10/1/2019,NULL,85.2,CEDAR PARK,Williamson,TX,78613,DSP,T,SOC,Permanent,CMP,YRDS-35
10/1/2019,NULL,151.59,PRESCOTT VALLEY,Yavapai,AZ,86314,DSP,T,SOC,Permanent,CMP,YRDS-30
10/1/2019,NULL,46.02,PARKER,Douglas,CO,80134,DSP,T,SOC,Permanent,CMP,YRDS-30
10/1/2019,NULL,79.14,HOUSTON,Harris,TX,77077,DSP,T,SOC,Permanent,CMP,YRDS-30
10/1/2019,NULL,71.01,HOUSTON,Harris,TX,77007,DSP,T,SOC,Permanent,CMP,YRDS-30
10/1/2019,NULL,69.15,LENEXA,Johnson,KS,66219,DSP,T,SOC,Permanent,CMP,YRDS-30
10/1/2019,NULL,101.67,LITTLETON,Jefferson,CO,80123,DSP,T,SOC,Permanent,CMP,YRDS-30
10/1/2019,NULL,103.2,LAFAYETTE,Boulder,CO,80026,DSP,T,SOC,Permanent,CMP,YRDS-30
10/1/2019,NULL,89.85,ENGLEWOOD,Arapahoe,CO,80113,DSP,T,SOC,Permanent,CMP,YRDS-30
10/1/2019,NULL,131.82,DECATUR,De Kalb,GA,30033,DSP,T,SOC,Permanent,CMP,YRDS-30
10/1/2019,NULL,95.73,ARVADA,Jefferson,CO,80003,DSP,T,SOC,Permanent,CMP,YRDS-30
10/1/2019,NULL,78.42,COLORADO SPRINGS,El Paso,CO,80917,DSP,T,SOC,Permanent,CMP,YRDS-30
10/1/2019,NULL,129.78,FRANKLIN,Williamson,TN,37064,DSP,T,SOC,Permanent,CMP,YRDS-30
10/1/2019,NULL,112.38,OREM,Utah,UT,84097,DSP,T,SOC,Permanent,CMP,YRDS-30
10/16/2019,NULL,37.36,DALTON,Whitfield,GA,30721,DSP,T,SOC,Permanent,OT,YRDS-20
10/16/2019,NULL,39.07,ALBANY,Dougherty,GA,31701,DSP,T,SOC,Permanent,OT,YRDS-20
10/18/2019,NULL,88.59,SPRING,Harris,TX,77379,DSP,T,SOC,Permanent,CMP,YRDS-30
10/21/2019,NULL,50.22,PROVO,Utah,UT,84601,DSP,T,SOC,Permanent,CMP,YRDS-40
10/21/2019,NULL,50.22,SALT LAKE CITY,Salt Lake,UT,84106,DSP,T,SOC,Permanent,CMP,YRDS-40
10/21/2019,NULL,50.22,SOUTH JORDAN,Salt Lake,UT,84095,DSP,T,SOC,Permanent,CMP,YRDS-40
10/21/2019,NULL,50.22,OGDEN,Weber,UT,84403,DSP,T,SOC,Permanent,CMP,YRDS-40
10/21/2019,NULL,50.22,SANDY,Salt Lake,UT,84093,DSP,T,SOC,Permanent,CMP,YRDS-40
10/21/2019,NULL,50.22,SALT LAKE CITY,Salt Lake,UT,84107,DSP,T,SOC,Permanent,CMP,YRDS-40
10/21/2019,NULL,50.22,WEST JORDAN,Salt Lake,UT,84088,DSP,T,SOC,Permanent,CMP,YRDS-40
10/21/2019,NULL,52.56,DANVILLE,Boyle,KY,40422,DSP,T,SOC,Permanent,CMP,YRDS-40
10/21/2019,NULL,50.22,WEST VALLEY CITY,Salt Lake,UT,84128,DSP,T,SOC,Permanent,CMP,YRDS-40
10/21/2019,NULL,50.22,SANDY,Salt Lake,UT,84094,DSP,T,SOC,Permanent,CMP,YRDS-40
10/21/2019,NULL,50.22,MIDVALE,Salt Lake,UT,84047,DSP,T,SOC,Permanent,CMP,YRDS-40
10/21/2019,NULL,50.22,FARMINGTON,Davis,UT,84025,DSP,T,SOC,Permanent,CMP,YRDS-40
10/21/2019,NULL,45.36,RUSSELL SPRINGS,Russell,KY,42642,DSP,T,SOC,Permanent,CMP,YRDS-40
10/21/2019,NULL,50.22,WEST JORDAN,Salt Lake,UT,84088,DSP,T,SOC,Permanent,CMP,YRDS-40
10/21/2019,NULL,50.22,SALT LAKE CITY,Salt Lake,UT,84103,DSP,T,SOC,Permanent,CMP,YRDS-40
10/21/2019,NULL,50.22,SALT LAKE CITY,Salt Lake,UT,84116,DSP,T,SOC,Permanent,CMP,YRDS-40
10/21/2019,NULL,50.22,OGDEN,Weber,UT,84404,DSP,T,SOC,Permanent,CMP,YRDS-40
10/21/2019,NULL,50.22,RIVERTON,Salt Lake,UT,84065,DSP,T,SOC,Permanent,CMP,YRDS-40
10/21/2019,NULL,29,STERLING,Whiteside,IL,61081,DSP,T,SOC,Permanent,CMP,YRDS-30
10/21/2019,NULL,49.5,ATHENS,Clarke,GA,30605,DSP,T,SOC,Permanent,CMP,YRDS-34
10/21/2019,NULL,49.5,ATHENS,Clarke,GA,30606,DSP,T,SOC,Permanent,CMP,YRDS-34
10/21/2019,NULL,49.5,ATHENS,Clarke,GA,30606,DSP,T,SOC,Permanent,CMP,YRDS-34
10/21/2019,NULL,47.5,ATHENS,Clarke,GA,30601,DSP,T,SOC,Permanent,CMP,YRDS-32
10/21/2019,NULL,53.09,CAMPBELLSVLLE,Taylor,KY,42718,DSP,T,SOC,Permanent,CMP,YRDS-40
10/21/2019,NULL,50.22,WEST VALLEY,Salt Lake,UT,84120,DSP,T,SOC,Permanent,CMP,YRDS-40
10/21/2019,NULL,50.22,BOUNTIFUL,Davis,UT,84010,DSP,T,SOC,Permanent,CMP,YRDS-40
10/21/2019,NULL,50.22,SALT LAKE CITY,Salt Lake,UT,84102,DSP,T,SOC,Permanent,CMP,YRDS-40
10/22/2019,NULL,103,FALL RIVER,Bristol,MA,2721,DSP,T,SOC,Permanent,CMP,YRDS-40
10/23/2019,NULL,39.8,ORLANDO,Orange,FL,32804,DSP,T,SOC,Permanent,CMP,YRDS-40
11/1/2019,NULL,45,POMPANO BEACH,Broward,FL,33064,DSP,SSR,SOC,Permanent,OT,YRDS-40
11/1/2019,NULL,49.06,INDIANAPOLIS,Marion,IN,46204,DSP,T,SOC,Permanent,CMP,YRDS-30
11/1/2019,NULL,47.1,CORPUS CHRISTI,Nueces,TX,78414,DSP,T,SOC,Permanent,OT,YRDS-40
11/1/2019,NULL,69.66,RIVER FALLS,Pierce,WI,54022,DSP,T,SOC,Permanent,CMP,YRDS-40
11/1/2019,NULL,60.65,AURORA,Kane,IL,60506,DSP,T,SOC,Permanent,OT,YRDS-30
11/1/2019,NULL,91.07,HONOLULU,Honolulu,HI,96815,DSP,T,SOC,Permanent,CMP,YRDS-30
11/4/2019,NULL,95.36,PEARL CITY,Honolulu,HI,96782,DSP,T,SOC,Permanent,OT,YRDS-30
11/7/2019,NULL,39,INDIANAPOLIS,Marion,IN,46250,DSP,T,SOC,Permanent,CMP,YRDS-42
12/1/2019,NULL,34.95,DECATUR,Meigs,TN,37322,DSP,T,SOC,Permanent,CMP,YRDS-42
12/1/2019,NULL,40.18,ADAIRSVILLE,Bartow,GA,30103,DSP,T,SOC,Permanent,OT,YRDS-30
12/1/2019,NULL,26.5,ANDALUSIA,Covington,AL,36421,DSP,T,SOC,Permanent,CMP,YRDS-40
12/1/2019,NULL,153,ELBURN,Kane,IL,60119,DSP,T,SOC,Permanent,OT,YRDS-20
12/9/2019,NULL,150.66,CLEARFIELD,Davis,UT,84015,DSP,T,SOC,Permanent,CMP,YRDS-40
12/11/2019,NULL,52.8,HAGERSTOWN,Washington,MD,21740,DSP,T,SOC,Permanent,CMP,YRDS-40
12/16/2019,NULL,60,ODESSA,Ector,TX,79761,DSP,T,SOC,Permanent,OT,YRDS-30
12/20/2019,NULL,96,DENVER,Arapahoe,CO,80014,DSP,T,SOC,Temporary,OT,YRDS-30
12/23/2019,NULL,47,HOUSTON,Harris,TX,77049,DSP,T,SOC,Permanent,OT,YRDS-30
